Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
,Cozumel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Cowlew,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0
Cozumel,,1131,1062,1390,1264,1336,1649,1641,1138,1551,1595,1339,1555,2059,1949,1334,2196,2610,1498,1466,1342,1448,1542,1904,1808,1528,1786,1775,1298
,Aruba,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Atlanta,0,0,0,0,28,30,29,25,140,97,0,0,0,73,144,294,146,63,68,80,209,306,328,344,330,319,302,157
,Austin,0,0,0,0,0,0,0,11,51,62,25,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0
,Bangor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Belice,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0
,Boston,13,0,63,0,0,16,7,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brownsville,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Calgary,0,0,0,0,0,0,1,1,0,16,0,0,0,0,1,13,4,0,0,1,1,0,0,1,13,0,0,0
,Charlotte,0,0,0,0,0,0,0,0,0,0,90,192,298,280,118,119,132,116,124,94,142,93,64,64,69,67,60,37
,Chicago,11,34,56,52,43,36,56,42,44,47,27,35,81,122,12,6,32,35,51,33,39,45,85,67,66,41,45,39
,Colorado Springs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Covington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
,Dallas,319,147,212,112,150,152,247,239,255,304,224,269,514,470,495,368,955,371,377,370,389,419,484,428,435,448,444,394
,Denver,3,6,34,24,45,85,54,79,174,100,96,101,103,34,62,160,134,98,108,73,24,40,54,32,0,2,16,17
,Detroit,23,42,61,53,37,23,16,24,40,38,24,37,44,42,11,26,29,28,9,11,8,7,12,8,12,11,15,11
,Edmonton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
,Flint,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Flores,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Frankfurt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Freeport,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Grand Cayman Island,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guatemala,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Halifax,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,14,0,0,0,0,0,0,0,0,0,0,0
,Indianapolis,1,4,1,1,6,4,4,4,6,2,4,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Jasa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,La Habana,0,0,0,0,0,0,0,0,1,0,0,91,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Laredo,0,0,0,0,0,0,4,13,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Londres Heathrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,13,0,0,0,0,0,0,0,0,0,0
,Madrid-Barajas,0,0,0,0,0,0,0,0,0,0,0,0,5,17,2,0,0,0,6,19,0,0,0,0,0,0,0,0
,Mánchester,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,9,9,0,0,0,0,0,0,0,0,0,0
,Manley Hot Springs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Memphis Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,10,3,6,0,0,0,0,0,0,0,0
,Miami,224,190,364,361,365,687,455,16,0,1,0,6,6,0,3,288,355,5,0,0,0,30,205,179,58,319,344,127
,Milwaukee,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,10,7,11,10,10,11,12,11,12,12
,Mineápolis-Saint Paul,10,42,59,59,36,64,76,102,75,95,62,111,89,113,58,103,113,98,50,56,78,73,108,110,117,106,104,89
,Mobile,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Montego Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Montréal-Pierre Elliott Trudeau,2,4,0,0,1,0,2,1,0,0,0,0,0,0,0,1,28,28,4,66,69,61,62,60,55,83,77,91
,Nashville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,Newark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0
,Nueva Orleans,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nueva York,8,0,0,16,0,1,0,17,51,39,84,37,25,18,5,21,18,12,12,11,11,10,17,0,0,0,0,0
,Oakland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ottawa,2,9,5,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Philadelphia,0,0,0,0,0,0,0,0,0,0,0,3,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
,Punta Cana,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,San Antonio,0,27,1,0,0,1,9,0,30,30,30,26,24,16,33,140,0,0,1,0,0,0,0,0,0,0,0,0
,San Juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Santo Domingo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Seattle,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Spokane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,St. Louis,0,0,2,1,0,0,0,1,56,11,0,28,18,38,21,1,0,0,0,0,0,0,0,0,0,0,0,0
,Toronto Pearson,36,11,37,42,21,46,62,42,69,47,50,79,109,71,53,82,61,87,118,92,98,74,87,99,117,133,93,107
,Tucson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vancouver,2,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Varadero,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Washington-Dulles,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,West Palm Beach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,William P. Hobby,464,493,475,524,585,498,601,519,529,684,621,497,600,543,302,538,532,525,520,422,365,368,382,383,243,245,230,217
,Winnipeg,3,16,17,16,16,4,13,0,0,0,1,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Cuenca,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cuernavaca,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Culiacán,,364,370,418,996,1138,1513,1277,1049,667,615,393,687,637,343,81,245,220,20,5,2,29,23,2,2,66,150,48,53
,Atlanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,El Paso,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,La Habana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Las Vegas,2,4,8,2,4,0,1,1,1,0,0,19,3,1,9,53,1,0,4,2,7,3,2,1,0,0,0,0
,Los Ángeles,362,365,360,363,379,795,684,696,333,307,198,137,200,219,72,192,219,20,1,0,22,18,0,0,0,0,0,0
,Nueva Orleans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Phoenix,0,0,0,0,0,0,27,0,0,0,0,365,244,0,0,0,0,0,0,0,0,0,0,0,66,74,48,53
,San Antonio,0,0,50,181,389,353,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Diego,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Juan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Tucson,0,0,0,201,366,365,356,352,333,307,195,166,190,123,0,0,0,0,0,0,0,0,0,0,0,75,0,0
Cumaná,,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curacao,,2,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dallas,,8708,7540,9014,10127,10430,12207,15405,12414,11217,10590,10010,9442,10856,12812,11951,12769,12416,10516,11535,12794,13472,15823,15637,14863,15981,15730,15866,17433
,Acapulco,808,490,515,550,442,463,291,491,283,291,166,154,192,193,179,163,140,138,121,58,0,1,1,1,0,1,0,0
,Aguascalientes,0,1,0,0,0,0,0,0,0,203,356,360,451,355,359,342,360,325,389,719,755,806,727,690,681,665,733,723
,Austin,0,0,0,0,0,635,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Boston,0,0,0,0,0,205,364,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,1184,1266,1198,1648,1950,2150,1793,1817,1899,1859,1775,1872,2133,2239,1825,1858,1816,1706,1724,1791,1780,2247,2508,2616,2513,2373,2495,2514
,Chichén Itzá,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chihuahua,187,0,477,793,663,547,670,407,45,1,3,2,32,246,374,708,743,619,721,718,712,704,693,675,677,704,721,944
,Cincinnati,0,0,0,0,0,0,290,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ciudad del Carmen,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ciudad Juárez,0,0,0,0,0,0,0,1,0,1,2,1,4,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0
,Colorado Springs,0,0,0,0,0,0,187,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cozumel,304,142,231,180,217,209,241,218,256,301,225,276,523,466,330,370,487,364,360,367,391,418,485,428,441,449,443,403
,Denver,0,0,0,0,0,0,173,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
,Guadalajara,805,654,678,639,689,829,1107,1062,1086,1013,863,868,872,1222,1087,1069,812,690,875,996,1047,1023,980,884,1008,804,826,1014
,Guaymas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hermosillo,0,0,0,1,2,0,0,0,0,0,3,5,1,0,1,2,1,0,0,0,0,174,67,0,2,0,0,0
,Huatulco,51,68,84,52,58,60,66,56,45,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,León,0,0,17,364,365,393,630,653,721,717,731,726,726,797,835,885,811,908,1093,1380,1051,1181,736,772,839,718,711,910
,Loreto,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manzanillo,0,0,0,0,3,0,1,2,2,0,1,3,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
,Mazatlán,0,9,0,2,0,11,31,20,3,0,0,0,0,0,0,68,45,0,0,205,160,205,241,339,255,313,326,212
,Memphis Tennessee,0,0,0,0,0,0,212,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mérida,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143,1,0,0
,México,3632,3033,3364,3342,3349,3289,3218,3083,3465,2845,2915,2330,2306,2487,2202,2435,2341,2073,1958,1734,1940,2746,2504,2467,3018,3132,3138,3004
,Monterrey,1087,1353,1860,1787,2031,2064,1796,1555,2183,1908,1755,1623,1789,1805,1780,1770,1674,1098,1279,1262,1319,1400,1414,1526,1707,1799,1819,1802
,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,104,5,0,0,0,0,206,362,352,363,371,368,356,342,366
,Nashville,0,0,0,0,0,0,210,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Northwest Arkansas,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Piedras Negras,0,0,0,0,0,0,0,159,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,Portland,0,0,0,0,0,0,150,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puebla,0,0,0,0,0,31,498,5,82,71,10,0,2,0,15,1,0,6,10,5,45,350,352,346,346,342,339,0
,Puerto Vallarta,620,497,523,525,544,446,435,472,412,479,409,550,690,939,1029,1111,959,851,844,616,599,665,795,825,936,945,935,995
,Querétaro,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,1,0,4,2,324,622,713,1072,599,673,696,728,805
,Rancho la Gaviota,0,0,0,0,0,409,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Reno,0,0,0,0,0,0,139,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Salt Lake City,0,0,0,0,0,0,298,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saltillo,0,0,0,84,1,0,0,3,2,198,44,25,14,2,11,3,1,4,14,8,1,5,7,1,1,0,0,0
,San Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San José Alajuela,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San José Del Cabo,28,27,24,35,93,366,504,533,611,642,708,640,872,1061,1124,1252,1133,1018,1114,851,863,1113,1073,1176,1139,1170,1095,1450
,San Luis Potosí,0,0,1,0,0,0,1,2,0,0,6,0,0,364,363,361,367,350,630,710,748,745,999,603,628,694,698,797
,Seattle,0,0,0,0,0,0,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tampico,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,342,5,0,0,0,0,0,0,0,0,0,0
,Toluca,0,0,0,1,0,0,0,2,0,7,14,3,2,1,6,1,0,3,5,4,42,93,11,0,0,0,0,0
,Torreón,0,0,0,118,0,0,907,4,0,1,13,0,152,364,361,349,362,326,362,492,637,485,422,382,393,359,365,706
,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,376,308,5,0,0,0,0,0
,Zacatecas,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4,0,3,0,0,0,0,71,156,142,177,181,131,128
,Zihuatanejo,2,0,42,5,23,98,24,32,86,28,6,3,87,82,53,15,16,26,34,29,20,18,26,20,36,28,21,20
Dayton,,0,0,72,151,185,320,195,96,137,380,826,515,476,267,127,0,1,0,4,2,5,0,1,0,14,0,0,0
,Acapulco,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Del Río,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,1,0,1,0,0,0,0,3,0,0,0
,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Denver,,970,1337,1307,1189,1542,1800,1634,1820,1691,1477,1184,1502,2120,2619,3010,3438,2704,2132,2080,1679,1626,2049,2366,2815,3096,3355,3251,3021
,Acapulco,1,0,0,1,1,0,1,0,0,0,0,0,0,13,31,27,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,35,112,130,83,130,215,180,384,321,410,403,737,850,953,965,964,1004,795,813,688,733,898,1036,1334,1506,1470,1443,1268
,Chihuahua,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,49,53,51,52,62
,Cozumel,2,5,13,26,69,99,74,98,185,103,96,68,104,34,75,156,135,95,108,74,24,40,54,32,0,2,16,17
,Dallas,0,0,0,0,0,0,163,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,0,0,0,1,18,0,0,0,0,0,0,1,1,1,6,299,14,1,3,3,4,4,36,108,119,118,167,193
,Huatulco,5,3,1,1,2,1,0,0,0,0,0,0,1,16,0,20,12,0,0,0,0,1,0,0,0,0,0,0
,León,0,0,0,0,0,0,0,2,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Loreto,0,0,0,0,0,0,4,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manzanillo,4,4,24,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mazatlán,243,253,196,145,199,227,175,194,115,130,38,96,162,221,202,259,100,80,106,55,17,7,0,0,0,0,6,0
,Mérida,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,366,493,371,353,355,322,256,201,351,334,283,386,361,320,495,373,401,377,320,124,170,268,285,280,260,350,278,342
,Monterrey,3,11,12,5,0,1,1,1,1,3,0,0,6,5,0,1,0,0,2,0,4,2,0,0,19,74,35,10
,Puerto Vallarta,275,345,355,337,450,501,462,427,354,311,261,182,331,546,643,657,590,457,427,407,330,324,397,419,664,636,634,557
,San José Del Cabo,31,101,140,170,254,339,251,185,240,122,64,21,182,413,492,534,419,317,300,315,332,498,521,583,475,654,620,572
,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Veracruz,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Villahermosa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zacatecas,0,4,62,39,52,51,49,52,50,24,35,4,18,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0
,Zihuatanejo,3,3,1,19,12,44,18,22,13,13,4,7,104,96,92,143,29,8,0,12,12,7,12,10,0,0,0,0
Des Moines,,0,3,2,4,5,4,4,2,3,0,3,3,0,2,1,2,2,1,0,0,3,6,1,1,0,0,3,1
,Acapulco,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,3,1,4,4,3,3,1,3,0,3,2,0,1,0,2,1,1,0,0,3,6,0,1,0,0,3,1
,Mazatlán,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Vallarta,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,San José Del Cabo,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Detroit,,400,397,635,900,814,1201,1998,1732,1417,1044,952,908,1035,1255,1338,1370,1729,1326,1186,1318,1373,1564,1321,1241,1351,1963,2477,2786
,Acapulco,25,29,48,55,53,36,42,56,38,39,21,17,30,28,20,3,4,2,1,0,0,0,0,0,0,0,0,0
,Atlanta,0,0,0,0,0,410,1038,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,181,200,241,257,160,184,313,310,365,424,398,365,451,637,720,793,719,621,517,645,509,528,628,656,686,743,852,762
,Chicago,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cozumel,24,41,56,50,32,25,16,20,26,23,24,38,47,42,11,26,30,28,9,11,8,7,12,8,12,11,15,11
,Hermosillo,3,6,24,1,35,9,1,16,13,2,17,2,0,4,1,1,0,0,1,0,21,8,7,4,0,0,0,0
,Huatulco,0,1,0,0,1,10,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,León,0,0,0,0,0,0,6,38,12,9,8,5,1,5,6,1,0,1,2,0,6,20,14,3,17,0,106,290
,Manzanillo,1,1,8,18,10,16,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mazatlán,0,0,0,0,0,1,0,1,0,12,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0
,Mérida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,22,48,195,420,399,406,433,447,722,414,370,362,368,364,364,358,443,196,317,360,355,518,392,357,357,631,663,631
,Monterrey,114,0,2,0,1,0,3,5,11,1,10,7,3,0,3,12,358,306,185,120,351,365,126,50,46,407,619,663
,Puebla,0,8,1,0,0,0,11,4,0,0,1,0,4,1,1,0,1,3,2,5,1,0,2,0,0,0,0,0
,Puerto Vallarta,23,59,58,75,87,80,71,48,65,101,73,87,102,119,119,81,113,102,41,55,60,55,66,77,109,90,90,68
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,1,13,26,15,3,5,5,8,0,49,288
,San José Del Cabo,0,0,0,0,0,0,2,22,16,6,0,0,0,12,33,35,31,31,14,32,24,22,22,38,88,81,83,73
,Torreón,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0
,Zihuatanejo,7,0,2,24,23,24,34,31,23,1,3,13,14,14,12,13,10,0,0,0,0,0,0,0,0,0,0,0
Doncaster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0,2,0,0,0,0,0,0,0,0,0
,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0
Dublín,,0,0,0,0,0,0,0,13,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,6,7,7
,Cancún,0,0,0,0,0,0,0,13,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,6,7,7
Dubuque,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duluth,,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durango,,0,112,424,344,253,350,529,488,585,423,385,268,491,537,484,265,166,135,151,163,219,217,231,148,158,179,153,501
,Chicago,0,112,249,147,201,178,194,139,216,135,75,95,112,24,93,70,43,17,28,34,14,1,0,7,105,100,102,105
,Dallas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
,Los Ángeles,0,0,0,0,51,172,335,349,369,288,310,173,227,311,178,49,0,0,0,0,56,66,63,64,47,79,51,106
,McAllen Mission,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Antonio,0,0,175,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,William P. Hobby,0,0,0,0,0,0,0,0,0,0,0,0,152,202,213,146,123,118,123,129,149,150,168,77,6,0,0,0
Dusseldorf,,104,69,52,143,94,49,80,74,97,69,39,52,53,44,42,49,65,46,54,62,68,96,110,105,113,92,96,128
,Acapulco,52,21,0,42,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
