"FECHA","TIPO","CONCATENAD","SEMANA","SEMANA_COMPLETAS"
2014-02-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",7,166
2014-02-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",7,166
2014-02-19,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",8,167
2014-02-20,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",8,167
2014-04-16,"REMOLQUE/PLATAFORMA","REMOLQUE/PLATAFORMA/EMPRESA/INDUSTRIA/OPORTUNISTA",16,175
2014-05-20,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",20,179
2014-05-22,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",21,180
2014-05-26,"COMERCIAL","COMERCIAL/COMERCIO/CHORLERO",21,180
2014-06-11,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",24,183
2014-06-17,"COMERCIAL","COMERCIAL/COMERCIO/BOQUETAZO",24,183
2014-06-25,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",26,185
2014-07-03,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/OPORTUNISTA",27,186
2014-07-06,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",27,186
2014-08-21,"MOTOCICLETA","MOTOCICLETA/MOTO/COMERCIO/ASALTO",34,193
2014-08-26,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",34,193
2014-09-22,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",38,197
2014-09-30,"OTRO","OTRO/NO APLICA/DESCONOCIDO",39,198
2014-11-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",46,205
2014-11-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",46,205
2014-11-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",46,205
2014-11-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",46,205
2014-11-18,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",46,205
2014-12-16,"VEHICULO","VEHICULO/VEHICULO TAXI/AUTOPARTES",50,209
2015-01-19,"COMERCIAL","COMERCIAL/COMERCIO/ESCALADOR",3,215
2015-01-27,"OTRO","OTRO/NO APLICA/DESCONOCIDO",4,216
2015-02-01,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",5,217
2015-02-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",6,218
2015-02-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",7,219
2015-02-22,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",8,220
2015-02-27,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",9,221
2015-04-03,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",14,226
2015-04-24,"VEHICULO","VEHICULO/VEHICULO TAXI/ASALTO",17,229
2015-05-17,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",20,232
2015-06-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",23,235
2015-06-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",23,235
2015-06-14,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",24,236
2015-06-21,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",25,237
2015-06-26,"VEHICULO","VEHICULO/VEHICULO EMPRESA/INDUSTRIA/AUTOPARTES",26,238
2015-06-29,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",26,238
2015-07-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",26,238
2015-07-01,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",26,238
2015-07-02,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",27,239
2015-07-03,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",27,239
2015-07-10,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",28,240
2015-07-11,"COMERCIAL","COMERCIAL/COMERCIO/CHORLERO",28,240
2015-07-11,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",28,240
2015-07-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",28,240
2015-07-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",29,241
2015-07-30,"TRANSEUNTE","TRANSEUNTE/EMPLEADO/OPORTUNISTA",31,243
2015-08-18,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",33,245
2015-08-24,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ASALTO",34,246
2015-08-25,"TRANSEUNTE","TRANSEUNTE/PERSONA/ABUSO DE AUTORIDAD",34,246
2015-09-01,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",35,247
2015-09-11,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",37,249
2015-09-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",37,249
2015-09-23,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",38,250
2015-10-09,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",41,253
2015-10-10,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",41,253
2015-10-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",42,254
2015-11-14,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",46,258
2015-11-24,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",47,259
2015-11-29,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",48,260
2015-12-17,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",51,263
2015-12-21,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",51,263
2016-01-02,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",1,266
2016-01-22,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",4,269
2016-02-02,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",5,270
2016-02-02,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",5,270
2016-02-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",7,272
2016-03-04,"TRANSEUNTE","TRANSEUNTE/PERSONA/DAÑOS",10,275
2016-04-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",14,279
2016-04-13,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",15,280
2016-05-23,"VEHICULO","VEHICULO/VEHICULO OFICIAL/GOBIERNO/ESTACIONADO",21,286
2016-05-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",22,287
2016-06-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",23,288
2011-01-04,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",1,1
2011-01-13,"CRISTAL","CRISTAL/VEHICULO/AUTOPARTES",2,2
2011-02-01,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/ASALTO",5,5
2011-02-08,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",6,6
2011-02-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",8,8
2011-03-04,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",9,9
2011-03-04,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",9,9
2011-03-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",12,12
2011-04-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/ESCALADOR",14,14
2011-04-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",16,16
2011-05-13,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",19,19
2011-05-19,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",20,20
2011-05-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",21,21
2011-06-06,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",23,23
2011-06-30,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",26,26
2011-07-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",26,26
2011-07-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",28,28
2011-07-24,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",30,30
2011-07-25,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",30,30
2011-08-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/ESCALADOR",31,31
2011-08-01,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/RECUPERADO",31,31
2011-08-05,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",31,31
2011-08-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",32,32
2011-08-17,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",33,33
2011-09-02,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",35,35
2011-09-04,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",36,36
2011-09-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",36,36
2011-09-09,"COMERCIAL","COMERCIAL/PRESTADOR DE SERVICIO/VIOLACHAPAS",36,36
2011-09-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/ESCALADOR",37,37
2011-09-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",38,38
2011-09-26,"COMERCIAL","COMERCIAL/COMERCIO/CHORLERO",39,39
2011-09-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",39,39
2011-10-11,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",41,41
2011-10-18,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",42,42
2011-10-22,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",43,43
2011-10-25,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/RECUPERADO",43,43
2011-10-28,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",43,43
2011-11-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",46,46
2011-11-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",48,48
2011-12-03,"BICICLETA","BICICLETA/PERSONA/OPORTUNISTA",49,49
2011-12-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",49,49
2011-12-10,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",50,50
2011-12-18,"COMERCIAL","COMERCIAL/COMERCIO/BOQUETAZO",51,51
2012-01-08,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",2,55
2012-01-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",3,56
2012-01-29,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",5,58
2012-02-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO OFICIAL/VIOLACHAPAS",5,58
2012-02-06,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",6,59
2012-02-27,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",9,62
2012-03-03,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",9,62
2012-03-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",11,64
2012-04-01,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA TARJETA BANCARIA",14,67
2012-04-04,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",14,67
2012-04-06,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",14,67
2012-04-15,"TRANSEUNTE EN VEHICULO","TRANSEUNTE EN VEHICULO/PERSONA VEHICULO EN CUIDAD/ASALTO",16,69
2012-04-25,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",17,70
2012-04-27,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",17,70
2012-05-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",19,72
2012-06-17,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",25,78
2012-06-26,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",26,79
2012-06-26,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",26,79
2012-07-11,"VEHICULO","VEHICULO/VEHICULO EMPRESA/INDUSTRIA/AUTOPARTES",28,81
2012-07-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",29,82
2012-07-16,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/INSTITUCION EDUCATIVA/ESCALADOR",29,82
2012-07-18,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",29,82
2012-07-24,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",30,83
2012-07-25,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",30,83
2012-07-29,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",31,84
2012-08-01,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",31,84
2012-08-15,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",33,86
2012-08-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",33,86
2012-08-31,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",35,88
2012-09-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",38,91
2012-09-21,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",38,91
2012-09-29,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",39,92
2012-10-07,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",41,94
2012-10-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",42,95
2012-10-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",42,95
2012-10-19,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",42,95
2012-11-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",44,97
2012-11-03,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",44,97
2012-11-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",46,99
2012-11-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",48,101
2012-12-15,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",50,103
2012-12-16,"COMERCIAL","COMERCIAL/GASOLINERA/GASERA/ASALTO",51,104
2012-12-21,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",51,104
2013-01-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",1,107
2013-01-12,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",2,108
2013-01-30,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ARREBATAR/DESPOJAR",5,111
2013-01-30,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",5,111
2013-02-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",5,111
2013-02-23,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",8,114
2013-03-31,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/VIOLACHAPAS",13,119
2013-04-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/VIOLACHAPAS",17,123
2013-05-02,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",18,124
2013-05-10,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",19,125
2013-05-10,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",19,125
2013-05-11,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",19,125
2013-05-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",22,128
2013-06-12,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA ABUSO DE AUTORIDAD",24,130
2013-06-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",25,131
2013-07-26,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",30,136
2013-08-04,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",31,137
2013-08-19,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",33,139
2013-09-03,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",36,142
2013-09-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",37,143
2013-10-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",40,146
2013-10-04,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",40,146
2013-10-23,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",43,149
2013-11-05,"COMERCIAL","COMERCIAL/PRESTADOR DE SERVICIO/OPORTUNISTA",45,151
2013-11-08,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",45,151
2013-11-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",46,152
2013-11-16,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",46,152
2013-11-22,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",47,153
2013-12-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",48,154
2014-01-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",1,160
2014-01-08,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",2,161
2014-02-18,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",7,166
2014-04-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/CHORLERO",14,173
2014-04-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",14,173
2014-04-07,"COMERCIAL","COMERCIAL/COMERCIO/HORMIGA",14,173
2014-04-08,"BICICLETA","BICICLETA/PERSONA/OPORTUNISTA",14,173
2014-04-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/DAÑOS",16,175
2014-05-01,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",18,177
2014-05-31,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/VIOLACHAPAS",22,181
2014-06-09,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",23,182
2014-06-12,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",24,183
2014-06-20,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",25,184
2014-06-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",26,185
2014-07-10,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",28,187
2014-07-18,"COMERCIAL","COMERCIAL/PRESTADOR DE SERVICIO/VIOLACHAPAS",29,188
2014-07-21,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",29,188
2014-08-16,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",33,192
2014-08-17,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",33,192
2014-08-26,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",34,193
2014-08-28,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/VIOLACHAPAS",35,194
2014-09-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",36,195
2014-09-04,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",36,195
2014-09-07,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",36,195
2014-09-14,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",37,196
2014-09-15,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",37,196
2014-09-24,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",39,198
2014-09-25,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",39,198
2014-09-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",39,198
2014-09-30,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",39,198
2014-10-25,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",43,202
2014-11-18,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",46,205
2014-12-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",49,208
2014-12-24,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",52,211
2015-02-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",6,218
2015-03-01,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",9,221
2015-03-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",9,221
2015-03-05,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",10,222
2015-03-06,"MOTOCICLETA","MOTOCICLETA/MOTO/COMERCIO/ESTACIONADO",10,222
2015-03-22,"OTRO","OTRO/NO APLICA/DESCONOCIDO",12,224
2015-03-24,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",12,224
2015-03-31,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",13,225
2015-04-06,"OTRO","OTRO/NO APLICA/DESCONOCIDO",14,226
2015-04-15,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",15,227
2015-04-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",16,228
2015-05-15,"COMERCIAL","COMERCIAL/PRESTADOR DE SERVICIO/VIOLACHAPAS",20,232
2015-05-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",20,232
2015-05-29,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/DAÑOS",22,234
2015-05-31,"VEHICULO","VEHICULO/VEHICULO EMPRESA/INDUSTRIA/RECUPERADO",22,234
2015-06-12,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/RECUPERADO",24,236
2015-06-27,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/COSCORRONERO",26,238
2015-07-13,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",28,240
2015-08-17,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",33,245
2015-08-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",34,246
2015-09-03,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",36,248
2015-10-16,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",42,254
2015-10-25,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/VIOLACHAPAS",43,255
2015-10-31,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",44,256
2015-11-06,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",45,257
2015-11-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",46,258
2015-11-25,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",47,259
2015-11-28,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",48,260
2015-12-12,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",50,262
2015-12-15,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",50,262
2015-12-25,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",52,264
2016-01-05,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/INSTITUCION EDUCATIVA/VIOLACHAPAS",1,266
2016-01-10,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/RECUPERADO",2,267
2016-01-19,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",3,268
2016-01-19,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",3,268
2016-02-07,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",6,271
2016-02-20,"VEHICULO","VEHICULO/VEHICULO EMPRESA/INDUSTRIA/ESTACIONADO",8,273
2016-02-28,"COMERCIAL","COMERCIAL/COMERCIO/COSCORRONERO",9,274
2016-03-01,"COMERCIAL","COMERCIAL/COMERCIO/ESCALADOR",9,274
2016-03-19,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",12,277
2016-03-21,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",12,277
2016-03-26,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",13,278
2016-04-04,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",14,279
2016-04-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",16,281
2016-04-17,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",16,281
2016-04-21,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/RECUPERADO",16,281
2016-04-30,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",18,283
2016-05-02,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",18,283
2016-05-14,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",20,285
2016-05-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",21,286
2016-05-30,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",22,287
2016-06-03,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",23,288
2016-06-16,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",24,289
